Pfam_name	Pfam_description	freq	freq1
FACT-Spt16_Nlob	FACTcomplexsubunitSPT16N-terminallobedomain	1	4.95294700346706e-05
Amnionless	Amnionless	1	4.95294700346706e-05
NAD_binding_11	NAD-bindingofNADP-dependent3-hydroxyisobutyratedehydrogenase	2	9.90589400693413e-05
zf-RING_6	zf-RINGofBARD1-typeprotein	1	4.95294700346706e-05
Ubiquitin_3	Ubiquitin-likedomain	4	0.000198117880138683
INTS5_N	Integratorcomplexsubunit5N-terminus	1	4.95294700346706e-05
INTS5_C	Integratorcomplexsubunit5C-terminus	1	4.95294700346706e-05
DOR	DORfamily	2	9.90589400693413e-05
GF_recep_IV	GrowthfactorreceptordomainIV	6	0.000297176820208024
PH_BEACH	PHdomainassociatedwithBeige/BEACH	6	0.000297176820208024
Glycohydro_20b2	beta-acetylhexosaminidaselike	3	0.000148588410104012
DUF4485	Domainofunknownfunction(DUF4485)	1	4.95294700346706e-05
FAM176	FAM176family	3	0.000148588410104012
Fis1_TPR_N	Fis1N-terminaltetratricopeptiderepeat	1	4.95294700346706e-05
Fis1_TPR_C	Fis1C-terminaltetratricopeptiderepeat	1	4.95294700346706e-05
LURAP	Leucinerichadaptorprotein	3	0.000148588410104012
TMEM151	TMEM151family	3	0.000148588410104012
DUF4486	Domainofunknownfunction(DUF4486)	1	4.95294700346706e-05
DUF4487	Domainofunknownfunction(DUF4487)	1	4.95294700346706e-05
PapD-like	Flagellar-associatedPapD-like	2	9.90589400693413e-05
PIP49_N	N-termcysteine-richER,FAM69	3	0.000148588410104012
DLD	Zincfinger,ZZtype	1	4.95294700346706e-05
COX14	Cytochromeoxidasecassembly	1	4.95294700346706e-05
Tubulin_3	Tubulindomain	1	4.95294700346706e-05
FAM183	FAM183AandFAM183Brelated	1	4.95294700346706e-05
HMG_box_5	HMG(highmobilitygroup)box5	1	4.95294700346706e-05
DUF4490	Domainofunknownfunction(DUF4490)	2	9.90589400693413e-05
PNMA	PNMA	14	0.000693412580485389
PPPI_inhib	Proteinphosphatase1inhibitor	1	4.95294700346706e-05
Jiv90	Cleavageinducingmolecularchaperone	2	9.90589400693413e-05
FAM86	Familyofunknownfunction	4	0.000198117880138683
DUF4495	Domainofunknownfunction(DUF4495)	1	4.95294700346706e-05
HU-CCDC81_euk_1	CCDC81eukaryoticHUdomain1	1	4.95294700346706e-05
SPATA6	Spermatogenesis-assocprotein6	2	9.90589400693413e-05
MMS22L_N	S-phasegenomicintegrityrecombinationmediator,N-terminal	1	4.95294700346706e-05
MMS22L_C	S-phasegenomicintegrityrecombinationmediator,C-terminal	1	4.95294700346706e-05
THEG	Testicularhaploidexpressedrepeat	2	9.90589400693413e-05
DPCD	DPCDproteinfamily	1	4.95294700346706e-05
LRRC37AB_C	LRRC37A/Blikeprotein1C-terminaldomain	4	0.000198117880138683
CCDC144C	CCDC144Cproteincoiled-coilregion	23	0.00113917781079742
CCDC92	Coiled-coildomainofunknownfunction	3	0.000148588410104012
CCDC74_C	Coiledcoilprotein74,Cterminal	2	9.90589400693413e-05
MTBP_N	MDM2-binding	1	4.95294700346706e-05
MTBP_mid	MDM2-binding	1	4.95294700346706e-05
MTBP_C	MDM2-binding	1	4.95294700346706e-05
APCDDC	Adenomatosispolyposiscolidown-regulated1	2	9.90589400693413e-05
FWWh	Proteinofunknownfunction	2	9.90589400693413e-05
CCDC142	Coiled-coilprotein142	1	4.95294700346706e-05
DUF4497	Proteinofunknownfunction(DUF4497)	1	4.95294700346706e-05
HPHLAWLY	Domainofunknownfunction	1	4.95294700346706e-05
DUF4498	Domainofunknownfunction(DUF4498)	1	4.95294700346706e-05
Neurensin	Neurensin	4	0.000198117880138683
TAF1_subA	TAFRNAPolymeraseIsubunitA	1	4.95294700346706e-05
IFT20	IntraflagellartransportcomplexB,subunit20	1	4.95294700346706e-05
HAUS-augmin3	HAUSaugmin-likecomplexsubunit3	1	4.95294700346706e-05
CEP19	CEP19-likeprotein	1	4.95294700346706e-05
DUF4499	Domainofunknownfunction(DUF4499)	1	4.95294700346706e-05
TMEM138	Transmembraneprotein138	1	4.95294700346706e-05
p53-inducible11	Tumourproteinp53-inducibleprotein11	1	4.95294700346706e-05
DUF4500	Domainofunknownfunction(DUF4500)	1	4.95294700346706e-05
SNAP	SolubleNSFattachmentprotein,SNAP	6	0.000297176820208024
DCAF15_WD40	DDB1-andCUL4-substratereceptor15,WDrepeat	1	4.95294700346706e-05
TMEM219	Transmembrane219	2	9.90589400693413e-05
OAF	Transcriptionalregulator,Outatfirst	1	4.95294700346706e-05
Muted	Organellebiogenesis,Muted-likeprotein	2	9.90589400693413e-05
MRP-S26	MitochondrialribosomesubunitS26	1	4.95294700346706e-05
TCRP1	TongueCancerChemotherapyResistantProtein1	2	9.90589400693413e-05
LLC1	Normallungfunctionmaintenance,LowinLungCancer1protein	1	4.95294700346706e-05
DUF4501	Domainofunknownfunction(DUF4501)	1	4.95294700346706e-05
RESP18	RESP18domain	3	0.000148588410104012
ARF7EP_C	ARF7effectorproteinC-terminus	2	9.90589400693413e-05
DUF4502	Domainofunknownfunction(DUF4502)	1	4.95294700346706e-05
DUF4503	Domainofunknownfunction(DUF4503)	1	4.95294700346706e-05
zf-tcix	Putativetreble-clef,zinc-finger,Zn-binding	1	4.95294700346706e-05
DUF4504	Domainofunknownfunction(DUF4504)	1	4.95294700346706e-05
LIX1	Limbexpression1	2	9.90589400693413e-05
MRP-S24	MitochondrialribosomesubunitS24	1	4.95294700346706e-05
DUF4505	Domainofunknownfunction(DUF4505)	1	4.95294700346706e-05
BORG_CEP	Cdc42effector	5	0.000247647350173353
DUF4506	Domainofunknownfunction(DUF4506)	1	4.95294700346706e-05
GSAP-16	gamma-Secretase-activatingproteinC-term	1	4.95294700346706e-05
ATP_synth_reg	ATPsynthaseregulation	1	4.95294700346706e-05
BROMI	Broad-mindedprotein	1	4.95294700346706e-05
AIF-MLS	MitochondriaLocalisationSequence	2	9.90589400693413e-05
CAML	Calciumsignal-modulatingcyclophilinligand	1	4.95294700346706e-05
DUF4507	Domainofunknownfunction(DUF4507)	1	4.95294700346706e-05
BRI3BP	Negativeregulatorofp53/TP53	2	9.90589400693413e-05
DNA_repr_REX1B	DNArepairREX1-B	1	4.95294700346706e-05
FAM70	FAM70protein	2	9.90589400693413e-05
CCDC84	Coiledcoilprotein84	1	4.95294700346706e-05
DUF4508	Domainofunknownfunction(DUF4508)	1	4.95294700346706e-05
DUF4509	Domainofunknownfunction(DUF4509)	1	4.95294700346706e-05
DUF4510	Domainofunknownfunction(DUF4510)	1	4.95294700346706e-05
Mito_morph_reg	Mitochondrialmorphogenesisregulator	1	4.95294700346706e-05
TINF2_N	TERF1-interactingnuclearfactor2N-terminus	1	4.95294700346706e-05
P_C10	ProteinC10	1	4.95294700346706e-05
DUF4512	Domainofunknownfunction(DUF4512)	1	4.95294700346706e-05
FAM72	FAM72protein	4	0.000198117880138683
FAM194	FAM194protein	3	0.000148588410104012
MRP-63	Mitochondrialribosomeprotein63	1	4.95294700346706e-05
TMEM52	Transmembrane52	2	9.90589400693413e-05
TIP39	TIP39peptide	1	4.95294700346706e-05
FAM165	FAM165family	2	9.90589400693413e-05
UPF0731	UPF0731family	2	9.90589400693413e-05
DUF4513	Domainofunknownfunction(DUF4513)	1	4.95294700346706e-05
CD24	CD24protein	1	4.95294700346706e-05
TM140	TM140proteinfamily	1	4.95294700346706e-05
DUF4514	Domainofunknownfunction(DUF4514)	1	4.95294700346706e-05
NADHdh_A3	NADHdehydrogenase1alphasubcomplexsubunit3	1	4.95294700346706e-05
DUF4515	Domainofunknownfunction(DUF4515)	3	0.000148588410104012
CCDC32	Coiled-coildomaincontaining32	1	4.95294700346706e-05
DUF4516	Domainofunknownfunction(DUF4516)	1	4.95294700346706e-05
MLANA	Proteinmelan-A	1	4.95294700346706e-05
TMCO5	TMCO5family	3	0.000148588410104012
Neuropeptide_S	NeuropeptideSprecursorprotein	1	4.95294700346706e-05
TSGA13	Testis-specificgene13protein	1	4.95294700346706e-05
TMEM107	Transmembraneprotein	1	4.95294700346706e-05
RMP	RetinalMaintenance	1	4.95294700346706e-05
CECR6_TMEM121	CECR6/TMEM121family	2	9.90589400693413e-05
Ripply	TranscriptionRegulator	3	0.000148588410104012
Shadoo	Shadowofprionprotein,neuroprotective	1	4.95294700346706e-05
TUSC2	Tumoursuppressorcandidate2	1	4.95294700346706e-05
AP-5_subunit_s1	AP-5complexsubunitsigma-1	1	4.95294700346706e-05
ERK-JNK_inhib	ERKandJNKpathways,inhibitor	1	4.95294700346706e-05
HAUS2	HAUSaugmin-likecomplexsubunit2	1	4.95294700346706e-05
MYEOV2	Myeloma-overexpressed-like	1	4.95294700346706e-05
IZUMO	Izumosperm-eggfusion,Igdomain-associated	4	0.000198117880138683
DUF4517	Domainofunknownfunction(DUF4517)	1	4.95294700346706e-05
CEP44	Centrosomalspindlebody,CEP44	1	4.95294700346706e-05
DUF4518	Domainofunknownfunction(DUF4518)	1	4.95294700346706e-05
TMEM173	Transmembraneprotein173	1	4.95294700346706e-05
FAM131	Putativecellsignalling	3	0.000148588410104012
CK2S	CaseinKinase2substrate	1	4.95294700346706e-05
DUF4519	Domainofunknownfunction(DUF4519)	1	4.95294700346706e-05
CCSMST1	CCSMST1family	1	4.95294700346706e-05
CLN5	Ceroid-lipofuscinosisneuronalprotein5	2	9.90589400693413e-05
NYD-SP12_N	Spermatogenesis-associated,N-terminal	1	4.95294700346706e-05
DUF4520	Domainofunknownfunction(DUF4520)	1	4.95294700346706e-05
WRNPLPNID	PutativeWW-bindingdomainanddestructionbox	4	0.000198117880138683
InaF-motif	TRP-interactinghelix	2	9.90589400693413e-05
C9orf72-like	C9orf72-likeproteinfamily	1	4.95294700346706e-05
CATSPERD	Cationchannelsperm-associatedproteinsubunitdelta	2	9.90589400693413e-05
DUF4521	Proteinofunknownfunction(DUF4521)	1	4.95294700346706e-05
DUF4522	Proteinofunknownfunction(DUF4522)	1	4.95294700346706e-05
DUF4523	Proteinofunknownfunction(DUF4523)	1	4.95294700346706e-05
Glyco_transf_18	Glycosyltransferasefamily18	2	9.90589400693413e-05
DUF4524	Domainofunknownfunction(DUF4524)	1	4.95294700346706e-05
DUF4525	Domainofunknownfunction(DUF4525)	2	9.90589400693413e-05
PTCRA	Pre-T-cellantigenreceptor	1	4.95294700346706e-05
TMEM174	Transmembraneprotein174	1	4.95294700346706e-05
DUF4527	Proteinofunknownfunction(DUF4527)	1	4.95294700346706e-05
DUF4528	Domainofunknownfunction(DUF4528)	1	4.95294700346706e-05
DUF4529	Proteinofunknownfunction(DUF4529)	1	4.95294700346706e-05
Kinocilin	Kinocilinprotein	1	4.95294700346706e-05
KRTAP7	KRTAPtype7family	1	4.95294700346706e-05
Rootletin	Ciliaryrootletcomponent,centrosomecohesion	3	0.000148588410104012
IL34	Interleukin34	1	4.95294700346706e-05
IL17_R_N	Interleukin-17receptorextracellularregion	3	0.000148588410104012
Jiraiya	Jiraiya	2	9.90589400693413e-05
DUF4530	Domainofunknownfunction(DUF4530)	1	4.95294700346706e-05
Humanin	Humaninfamily	11	0.000544824170381377
DUF4531	Domainofunknownfunction(DUF4531)	1	4.95294700346706e-05
LELP1	Latecornifiedenvelope-likeproline-richprotein1	1	4.95294700346706e-05
CNRIP1	CB1cannabinoidreceptor-interactingprotein1	1	4.95294700346706e-05
CLU_N	Mitochondrialfunction,CLU-N-term	1	4.95294700346706e-05
Clathrin_bdg	Clathrin-bindingboxofAftiphilin,vesicletrafficking	2	9.90589400693413e-05
DUF4532	Proteinofunknownfunction(DUF4532)	1	4.95294700346706e-05
DUF4533	Proteinofunknownfunction(DUF4533)	2	9.90589400693413e-05
OSTbeta	Organicsolutetransportersubunitbetaprotein	1	4.95294700346706e-05
DUF4534	Proteinofunknownfunction(DUF4534)	1	4.95294700346706e-05
SCIMP	SCIMPprotein	1	4.95294700346706e-05
FAM198	FAM198protein	2	9.90589400693413e-05
TMEM169	TMEM169proteinfamily	1	4.95294700346706e-05
Njmu-R1	Mjmu-R1-likeproteinfamily	1	4.95294700346706e-05
DUF4535	Domainofunknownfunction(DUF4535)	1	4.95294700346706e-05
DUF4536	Domainofunknownfunction(DUF4536)	1	4.95294700346706e-05
NRN1	Neuritinproteinfamily	2	9.90589400693413e-05
DUF4537	Domainofunknownfunction(DUF4537)	2	9.90589400693413e-05
Speriolin_N	SperiolinNterminus	2	9.90589400693413e-05
Speriolin_C	SperiolinC-terminus	2	9.90589400693413e-05
PPDFL	Differentiationandproliferationregulator	2	9.90589400693413e-05
DUF4538	Domainofunknownfunction(DUF4538)	1	4.95294700346706e-05
ARL6IP6	Haemopoieticlineagetransmembranehelix	1	4.95294700346706e-05
TC1	Thyroidcancerprotein1	2	9.90589400693413e-05
CATSPERG	Cationchannelsperm-associatedproteinsubunitgamma	1	4.95294700346706e-05
NCU-G1	Lysosomaltranscriptionfactor,NCU-G1	1	4.95294700346706e-05
CAGE1	Cancer-associatedgeneprotein1family	1	4.95294700346706e-05
FAM124	FAM124family	2	9.90589400693413e-05
FAM101	FAM101family	2	9.90589400693413e-05
FAM163	FAM163family	2	9.90589400693413e-05
GOLGA2L5	PutativegolginsubfamilyAmember2-likeprotein5	23	0.00113917781079742
TMEM220	Transmembranefamily220,helix	1	4.95294700346706e-05
DUF4539	Domainofunknownfunction(DUF4539)	1	4.95294700346706e-05
SPATA48	Spermatogenesis-associatedprotein48	1	4.95294700346706e-05
DUF4541	Domainofunknownfunction(DUF4541)	1	4.95294700346706e-05
DUF4542	Domainofunknownfunction(DUF4542)	1	4.95294700346706e-05
DUF4543	Domainofunknownfunction(DUF4543)	1	4.95294700346706e-05
MAJIN	Membrane-anchoredjunctionprotein	1	4.95294700346706e-05
DUF4545	Domainofunknownfunction(DUF4545)	1	4.95294700346706e-05
Tsc35	Testis-specificprotein35	1	4.95294700346706e-05
DUF4547	Domainofunknownfunction(DUF4547)	1	4.95294700346706e-05
DUF4548	Domainofunknownfunction(DUF4548)	1	4.95294700346706e-05
Colipase-like	Colipase-like	2	9.90589400693413e-05
DUF4550	Domainofunknownfunction(DUF4550)	1	4.95294700346706e-05
NPFF	NeuropeptideFF	1	4.95294700346706e-05
UPF0542	UncharacterisedproteinfamilyUPF0542	1	4.95294700346706e-05
DUF4551	Proteinofunknownfunction(DUF4551)	1	4.95294700346706e-05
NADH_dh_m_C1	NADHdehydrogenase[ubiquinone]1subunitC1,mitochondrial	1	4.95294700346706e-05
DUF4552	Domainofunknownfunction(DUF4552)	1	4.95294700346706e-05
DUF4553	Domainofunknownfunction(DUF4553)	1	4.95294700346706e-05
DUF4554	Domainofunknownfunction(DUF4554)	1	4.95294700346706e-05
UPF0728	UncharacterisedproteinfamilyUPF0728	1	4.95294700346706e-05
DUF4555	Domainofunknownfunction(DUF4555)	1	4.95294700346706e-05
DUF4556	Domainofunknownfunction(DUF4556)	1	4.95294700346706e-05
IL33	Interleukin33	1	4.95294700346706e-05
G6B	G6Bfamily	1	4.95294700346706e-05
Ig_J_chain	ImmunoglobulinJchain	1	4.95294700346706e-05
TMEM89	TMEM89proteinfamily	1	4.95294700346706e-05
PIRT	Phosphoinositide-interactingproteinfamily	1	4.95294700346706e-05
TMEM187	TMEM187proteinfamily	1	4.95294700346706e-05
TERB2	Telomere-associatedproteinTERB2	1	4.95294700346706e-05
TMEM154	TMEM154proteinfamily	1	4.95294700346706e-05
G0-G1_switch_2	G0/G1switchprotein2	1	4.95294700346706e-05
DUF4558	Domainofunknownfunction(DUF4558)	1	4.95294700346706e-05
TMEM61	TMEM61proteinfamily	1	4.95294700346706e-05
TMEM156	TMEM156proteinfamily	1	4.95294700346706e-05
FAM216B	FAM216Bproteinfamily	2	9.90589400693413e-05
TMEM37	Voltage-dependentcalciumchannelgamma-likesubunitproteinfamily	1	4.95294700346706e-05
TMEM125	TMEM125proteinfamily	1	4.95294700346706e-05
TMEM141	TMEM141proteinfamily	1	4.95294700346706e-05
TMEM101	TMEM101proteinfamily	1	4.95294700346706e-05
DUF4559	Domainofunknownfunction(DUF4559)	1	4.95294700346706e-05
TMEM117	TMEM117proteinfamily	1	4.95294700346706e-05
UPF0640	UncharacterisedproteinfamilyUPF0640	1	4.95294700346706e-05
HDNR	DomainofunknownfunctionwithconservedHDNRmotif	2	9.90589400693413e-05
CD52	CAMPATH-1antigen	1	4.95294700346706e-05
UPF0697	UncharacterisedproteinfamilyUPF0697	1	4.95294700346706e-05
DUF4560	Domainofunknownfunction(DUF4560)	4	0.000198117880138683
APOC4	ApolipoproteinC4	2	9.90589400693413e-05
SPACA9	Spermacrosome-associatedprotein9	1	4.95294700346706e-05
TMEM71	TMEM71proteinfamily	1	4.95294700346706e-05
TMEM206	TMEM206proteinfamily	1	4.95294700346706e-05
DUF4562	Domainofunknownfunction(DUF4562)	1	4.95294700346706e-05
FANCD2OS	FANCD2oppositestrandprotein	1	4.95294700346706e-05
TMEM238	TMEM238proteinfamily	2	9.90589400693413e-05
SmAKAP	SmallmembraneA-kinaseanchorprotein	1	4.95294700346706e-05
T_cell_tran_alt	T-cellleukemiatranslocation-altered	1	4.95294700346706e-05
FAM150	FAM150family	2	9.90589400693413e-05
DUF4566	Domainofunknownfunction(DUF4566)	1	4.95294700346706e-05
DUF4568	Domainofunknownfunction(DUF4568)	2	9.90589400693413e-05
DUF4569	Domainofunknownfunction(DUF4569)	1	4.95294700346706e-05
DUF4570	Domainofunknownfunction(DUF4570)	1	4.95294700346706e-05
UPF0515	UncharacterisedproteinUPF0515	1	4.95294700346706e-05
UPF0449	UncharacterisedproteinfamilyUPF0449	1	4.95294700346706e-05
DUF4571	Domainofunknownfunction(DUF4571)	1	4.95294700346706e-05
Syncollin	Syncollin	1	4.95294700346706e-05
DUF4572	Domainofunknownfunction(DUF4572)	1	4.95294700346706e-05
DUF4573	Domainofunknownfunction(DUF4573)	1	4.95294700346706e-05
DUF4574	Ubiquinol-cytochrome-creductasecomplexassemblyfactor3	1	4.95294700346706e-05
INCA1	INCA1	1	4.95294700346706e-05
DUF4576	Domainofunknownfunction(DUF4576)	1	4.95294700346706e-05
DUF4577	Domainofunknownfunction(DUF4577)	1	4.95294700346706e-05
FANCAA	Fanconianemia-associated	1	4.95294700346706e-05
DUF4578	Domainofunknownfunction(DUF4578)	1	4.95294700346706e-05
Apolipo_F	ApolipoproteinF	1	4.95294700346706e-05
CATSPERB	Cationchannelsperm-associatedproteinsubunitbetaproteinfamily	1	4.95294700346706e-05
PMAIP1	Phorbol-12-myristate-13-acetate-induced	1	4.95294700346706e-05
RGCC	Responsegenetocomplement32proteinfamily	1	4.95294700346706e-05
Kisspeptin	Kisspeptin	1	4.95294700346706e-05
CYTL1	Cytokine-likeprotein1	1	4.95294700346706e-05
MRFAP1	MORF4family-associatedprotein1	2	9.90589400693413e-05
CLN6	Ceroid-lipofuscinosisneuronalprotein6	2	9.90589400693413e-05
IQCJ-SCHIP1	FusionproteinIQCJ-SCHIP1withIQ-likemotif	2	9.90589400693413e-05
DUF4579	Domainofunknownfunction(DUF4579)	1	4.95294700346706e-05
PIG-Y	PhosphatidylinositolN-acetylglucosaminyltransferasesubunitY	1	4.95294700346706e-05
SASRP1	Spermatogenesis-associatedserine-richprotein1	1	4.95294700346706e-05
Neuropep_like	Neuropeptide-like	1	4.95294700346706e-05
DUF4580	Domainofunknownfunction(DUF4580)	1	4.95294700346706e-05
Meiosis_expr	Meiosis-expressed	1	4.95294700346706e-05
WBS28	Williams-Beurensyndromechromosomalregion28proteinhomologue	1	4.95294700346706e-05
REC114-like	MeioticrecombinationproteinREC114-like	1	4.95294700346706e-05
DUF4581	Domainofunknownfunction(DUF4581)	1	4.95294700346706e-05
TRIQK	TripleQxxK/Rmotif-containingproteinfamily	1	4.95294700346706e-05
DUF4564	Domainofunknownfunction(DUF4564)	1	4.95294700346706e-05
CaM-KIIN	Calcium/calmodulin-dependentproteinkinaseIIinhibitor	2	9.90589400693413e-05
Spexin	Neuropeptidesecretoryproteinfamily,NPQ,spexin	1	4.95294700346706e-05
Prolactin_RP	Prolactin-releasingpeptide	1	4.95294700346706e-05
FAM180	FAM180family	2	9.90589400693413e-05
PRNT	Prion-relatedproteintestis-specific	1	4.95294700346706e-05
SPATA24	Spermatogenesis-associatedprotein24	1	4.95294700346706e-05
LRR19-TM	Leucine-richrepeatfamily19TMdomain	2	9.90589400693413e-05
IL28A	Interleukin-28A	3	0.000148588410104012
TOM_sub5	Zincfinger,ZZtype	2	9.90589400693413e-05
Myc_target_1	Myctargetprotein1	1	4.95294700346706e-05
NPBW	NeuropeptidesBandW	2	9.90589400693413e-05
SMRP1	Spermatid-specificmanchette-relatedprotein1	1	4.95294700346706e-05
OTOS	Otospiralin	1	4.95294700346706e-05
MRAP	Melanocortin-2receptoraccessoryproteinfamily	2	9.90589400693413e-05
TOM6p	MitochondrialimportreceptorsubunitTOM6homolog	1	4.95294700346706e-05
BMF	Bcl-2-modifyingfactor,apoptosis	1	4.95294700346706e-05
TEX13	Testis-expressedsequence13proteinfamily	4	0.000198117880138683
Augurin	Oesophagealcancer-relatedgene4	1	4.95294700346706e-05
CCDC-167	Coiled-coildomain-containingprotein167	1	4.95294700346706e-05
MEIOC	Meiosis-specificcoiled-coildomain-containingproteinMEIOC	1	4.95294700346706e-05
TMEM251	Transmembraneprotein251	2	9.90589400693413e-05
Synaptonemal_3	Synaptonemalcomplexcentralelementprotein3	1	4.95294700346706e-05
TMEM213	TMEM213family	1	4.95294700346706e-05
FAM24	FAM24family	2	9.90589400693413e-05
TMEM191C	TMEM191Cfamily	2	9.90589400693413e-05
TMEM210	TMEM210family	1	4.95294700346706e-05
Harakiri	Activatorofapoptosisharakiri	1	4.95294700346706e-05
Dexa_ind	Dexamethasone-induced	1	4.95294700346706e-05
DAOA	D-aminoacidoxidaseactivator	1	4.95294700346706e-05
KRTDAP	Keratinocytedifferentiation-associated	2	9.90589400693413e-05
Rod_cone_degen	Progressiverod-conedegeneration	1	4.95294700346706e-05
Adipogenin	Adipogenin	1	4.95294700346706e-05
TMEM95	TMEM95family	1	4.95294700346706e-05
KKLCAg1	Kita-kyushulungcancerantigen1	1	4.95294700346706e-05
PLAC9	Placenta-specificprotein9	1	4.95294700346706e-05
FAM209	FAM209family	2	9.90589400693413e-05
TMEM240	TMEM240family	1	4.95294700346706e-05
Rab15_effector	Rab15effector	1	4.95294700346706e-05
IL31	Interleukin31	1	4.95294700346706e-05
SFTA2	Surfactant-associatedprotein2	1	4.95294700346706e-05
CXCL17	VEGFco-regulatedchemokine1	1	4.95294700346706e-05
SPATA19	Spermatogenesis-associatedprotein19,mitochondrial	1	4.95294700346706e-05
CDRT4	CMT1Aduplicatedregiontranscript4protein	1	4.95294700346706e-05
PXT1	Peroxisomaltestis-specificprotein1	1	4.95294700346706e-05
FDC-SP	Folliculardendriticcellsecretedpeptide	1	4.95294700346706e-05
TSLP	Thymicstromallymphopoietin	1	4.95294700346706e-05
TSC21	TSC21family	1	4.95294700346706e-05
SPATA25	Spermatogenesis-associatedprotein25	1	4.95294700346706e-05
TEX12	Testis-expressed12	1	4.95294700346706e-05
HILPDA	Hypoxia-induciblelipiddroplet-associated	1	4.95294700346706e-05
LEP503	LensepithelialcellproteinLEP503	1	4.95294700346706e-05
EPOP	ElonginBCandPolycombrepressivecomplex2-associatedprotein	2	9.90589400693413e-05
SCRG1	Scrapie-responsiveprotein1	1	4.95294700346706e-05
IL32	Interleukin32	1	4.95294700346706e-05
HPIP	HCF-1beta-propeller-interactingproteinfamily	1	4.95294700346706e-05
zf-C3HC4_4	zincfingerofC3HC4-type,RING	47	0.00232788509162952
DAP	Death-associatedprotein	2	9.90589400693413e-05
POM121	POM121family	6	0.000297176820208024
SRRM_C	Serine/argininerepetitivematrixproteinC-terminus	2	9.90589400693413e-05
VCX_VCY	VariablechargeX/Yfamily	5	0.000247647350173353
DUF4585	Domainofunknownfunction(DUF4585)	3	0.000148588410104012
SYCE1	Synaptonemalcomplexcentralelementprotein1	2	9.90589400693413e-05
LAT	LinkerforactivationofT-cells	1	4.95294700346706e-05
GRIN_C	Gprotein-regulatedinducerofneuriteoutgrowthC-terminus	3	0.000148588410104012
CCDC66	Coiled-coildomain-containingprotein66	1	4.95294700346706e-05
PTRF_SDPR	PTRF/SDPRfamily	4	0.000198117880138683
FAM181	FAM181	2	9.90589400693413e-05
DUF4586	Domainofunknownfunction(DUF4586)	1	4.95294700346706e-05
Pro-rich	Proline-rich	8	0.000396235760277365
Cylicin_N	CylicinN-terminus	2	9.90589400693413e-05
FAM53	FamilyofFAM53	3	0.000148588410104012
ANAPC15	Anaphase-promotingcomplexsubunit15	1	4.95294700346706e-05
HSD3	Spermatogenesis-associatedprotein7,orHSD3	1	4.95294700346706e-05
VGLL4	Transcriptioncofactorvestigial-likeprotein4	1	4.95294700346706e-05
NCKAP5	Nck-associatedprotein5,Peripheralclockprotein	2	9.90589400693413e-05
SLBP_RNA_bind	HistoneRNAhairpin-bindingproteinRNA-bindingdomain	1	4.95294700346706e-05
DUF4587	Domainofunknownfunction(DUF4587)	2	9.90589400693413e-05
GLTSCR1	ConservedregionofunknownfunctiononGLTSCRprotein	2	9.90589400693413e-05
Raftlin	Raftlin	2	9.90589400693413e-05
DUF4588	Domainofunknownfunction(DUF4588)	1	4.95294700346706e-05
DUF4589	Domainofunknownfunction(DUF4589)	2	9.90589400693413e-05
STIL_N	SCL-interruptinglocusproteinN-terminus	1	4.95294700346706e-05
CCDC14	Coiled-coildomain-containingprotein14	1	4.95294700346706e-05
CAP-ZIP_m	WASHcomplexsubunitCAP-Zinteracting,centralregion	3	0.000148588410104012
SPATIAL	SPATIAL	2	9.90589400693413e-05
DUF4590	Domainofunknownfunction(DUF4590)	1	4.95294700346706e-05
FAM222A	ProteinfamilyofFAM222A	2	9.90589400693413e-05
GTSE1_N	G-2andS-phaseexpressed1	2	9.90589400693413e-05
FAM219A	ProteinfamilyFAM219A	2	9.90589400693413e-05
JHY	Jhyprotein	1	4.95294700346706e-05
DUF4592	Domainofunknownfunction(DUF4592)	3	0.000148588410104012
TSSC4	Tumoursuppressingsub-chromosomaltransferablecandidate4	1	4.95294700346706e-05
FAM196	FAM196family	2	9.90589400693413e-05
DUF4594	Domainofunknownfunction(DUF4594)	2	9.90589400693413e-05
Dapper	Dapper	3	0.000148588410104012
zf-C2H2_7	Zinc-finger	2	9.90589400693413e-05
NHS	NHS-like	3	0.000148588410104012
MLIP	MuscularLMNA-interactingprotein	1	4.95294700346706e-05
PEHE	PEHEdomain	3	0.000148588410104012
PP1_bind	Proteinphosphatase1binding	2	9.90589400693413e-05
Sec3-PIP2_bind	ExocystcomplexcomponentSEC3N-terminalPIP2bindingPH	3	0.000148588410104012
SOBP	Sineoculis-bindingprotein	2	9.90589400693413e-05
BORA_N	ProteinauroraborealisN-terminus	1	4.95294700346706e-05
Consortin_C	ConsortinC-terminus	1	4.95294700346706e-05
BMP2K_C	BMP-2-inducibleproteinkinaseC-terminus	1	4.95294700346706e-05
BH3	Beclin-1BH3domain,Bcl-2-interacting	1	4.95294700346706e-05
KRBA1	KRBA1familyrepeat	1	4.95294700346706e-05
zf-CCHC_6	Zincknuckle	4	0.000198117880138683
RFXA_RFXANK_bdg	RegulatoryfactorX-associatedC-terminalbindingdomain	1	4.95294700346706e-05
Syntaphilin	Golgi-localisedsyntaxin-1-bindingclamp	2	9.90589400693413e-05
Dermcidin	Dermcidin,antibioticpeptide	1	4.95294700346706e-05
Treslin_N	TreslinN-terminus	1	4.95294700346706e-05
NUFIP2	NuclearfragileXmentalretardation-interactingprotein2	1	4.95294700346706e-05
Leu_zip	Leucinezipper	1	4.95294700346706e-05
